id,p28m1,p28m2,p28m3,p28m13,p28s1,p28s2,p28s3,p28s13,p17m1,p17m2,p17m3,p17m13,p17s1,p17s2,p17s3,p17s13
21001,3.2496983610913857,2.9959598462442245,6.376857418399562,4.20750520857839,100.74064919383298,84.6097935159383,197.6825799703864,383.0330226801577,9.717067505037713,2.6097380045269216,9.67585435028999,7.334219953284875,301.2290926561691,73.0726641267538,299.9514848589897,674.2532416419126
22001,3.2496983610913857,2.9959598462442245,6.376857418399562,4.20750520857839,100.74064919383298,84.6097935159383,197.6825799703864,383.0330226801577,9.717067505037713,2.6097380045269216,9.67585435028999,7.334219953284875,301.2290926561691,73.0726641267538,299.9514848589897,674.2532416419126
23001,3.2496983610913857,2.9959598462442245,6.376857418399562,4.20750520857839,100.74064919383298,84.6097935159383,197.6825799703864,383.0330226801577,9.717067505037713,2.6097380045269216,9.67585435028999,7.334219953284875,301.2290926561691,73.0726641267538,299.9514848589897,674.2532416419126
24001,6.487445543657425,4.5977631971118935,9.265728894830897,6.783645878533405,201.1108118533801,129.92525326472864,287.23759573975775,618.2736608578665,18.360016457856663,4.086004710847711,12.6435256813082,11.696515616670858,569.1605101935565,114.40813190373592,391.9492961205542,1075.5179382178467
25001,6.195185973900459,5.4361127478397915,8.995401653525102,6.875566791755117,192.05076519091432,153.6505096998917,278.8574512592781,624.5587261500841,18.3510186071057,4.8698815791202446,10.431242474700294,11.217380886975414,568.8815768202767,136.35668421536684,323.3685167157091,1028.6067777513526
26001,4.291028022832502,3.7365376771110372,5.555601141168287,4.527722280370608,133.02186870780756,105.54230283425672,172.22363537621692,410.7878069182812,14.222526569050856,3.1147759878741845,7.59550202983777,8.310934862254271,440.89832364057656,87.21372766047716,235.46056292497087,763.5726142260246
27001,1.842847076761547,2.401710284677879,3.5097653049074897,2.5847742221156387,57.12825937960796,67.79987012235713,108.80272445213215,233.73085395409726,5.88791425682364,2.1150348457906927,5.405370670220544,4.469439924278292,182.52534196153283,59.2209756821394,167.56649077683687,409.3128084205091
28001,1.842847076761547,2.401710284677879,3.5097653049074897,2.5847742221156387,57.12825937960796,67.79987012235713,108.80272445213215,233.73085395409726,5.88791425682364,2.1150348457906927,5.405370670220544,4.469439924278292,182.52534196153283,59.2209756821394,167.56649077683687,409.3128084205091
29001,1.842847076761547,2.401710284677879,3.5097653049074897,2.5847742221156387,57.12825937960796,67.79987012235713,108.80272445213215,233.73085395409726,5.88791425682364,2.1150348457906927,5.405370670220544,4.469439924278292,182.52534196153283,59.2209756821394,167.56649077683687,409.3128084205091
30001,1.842847076761547,2.401710284677879,3.5097653049074897,2.5847742221156387,57.12825937960796,67.79987012235713,108.80272445213215,233.73085395409726,5.88791425682364,2.1150348457906927,5.405370670220544,4.469439924278292,182.52534196153283,59.2209756821394,167.56649077683687,409.3128084205091
31001,1.842847076761547,2.401710284677879,3.5097653049074897,2.5847742221156387,57.12825937960796,67.79987012235713,108.80272445213215,233.73085395409726,5.88791425682364,2.1150348457906927,5.405370670220544,4.469439924278292,182.52534196153283,59.2209756821394,167.56649077683687,409.3128084205091
32001,1.369378686644293,2.192436732581169,3.876850010224453,2.4795551431499714,42.450739285973086,61.884457722153456,120.18235031695804,224.5175473250846,3.8762370883937804,1.9594856189297778,6.122198732149217,3.985973813157592,120.1633497402072,54.86559733003378,189.7881606966257,364.8171077668667
33001,1.741320367972192,2.4946368580777376,2.841806172107975,2.359254466052635,53.98093140713796,70.47797716819228,88.09599133534721,212.55489991067745,6.22465306688701,2.222445190485035,4.118293521009506,4.188463926127183,192.9642450734973,62.22846533358097,127.66709915129468,382.85980955837294
34001,2.2845658619325597,2.5274719747788437,2.976548271160358,2.5961953692905873,70.82154171990935,71.368855100202,92.2729964059711,234.46339322608245,7.8738509604497064,2.1817586049437523,4.362413435453369,4.806007666948942,244.0893797739409,61.089240938425064,135.23481649905443,440.4134372114204
35001,3.67501613687812,4.611676267906925,5.185708055074341,4.490800153286462,113.9255002432217,130.27912469390762,160.75694970730456,404.9615746444339,13.520701468351387,3.6179436206751103,6.332242333979886,7.823629141002127,419.141745518893,101.30242137890309,196.29951235337649,716.7436792511726
36001,2.0719083348882905,2.831182848342426,2.959168912014416,2.6207533650817108,64.22915838153702,79.96720053218971,91.7342362724469,235.93059518617363,7.4764548391103745,2.405988943363939,4.1627934310705434,4.681745737848286,231.7701000124216,67.36769041419029,129.04659636318684,428.18438678979874
37001,1.7964088495055675,2.826405004214656,3.08177072204159,2.568194858587271,55.688674334672605,79.81172393551553,95.53489238328932,231.03529065347743,6.01030658906506,2.6302028697516238,4.6685717461570615,4.4363604016579155,186.31950426101685,73.64568035304546,144.7257241308689,404.6909087449312
38001,2.0719083348882905,2.831182848342426,2.959168912014416,2.6207533650817108,64.22915838153702,79.96720053218971,91.7342362724469,235.93059518617363,7.4764548391103745,2.405988943363939,4.1627934310705434,4.681745737848286,231.7701000124216,67.36769041419029,129.04659636318684,428.18438678979874
39001,2.2845658619325597,2.5274719747788437,2.976548271160358,2.5961953692905873,70.82154171990935,71.368855100202,92.2729964059711,234.46339322608245,7.8738509604497064,2.1817586049437523,4.362413435453369,4.806007666948942,244.0893797739409,61.089240938425064,135.23481649905443,440.4134372114204
40001,2.0719083348882905,2.831182848342426,2.959168912014416,2.6207533650817108,64.22915838153702,79.96720053218971,91.7342362724469,235.93059518617363,7.4764548391103745,2.405988943363939,4.1627934310705434,4.681745737848286,231.7701000124216,67.36769041419029,129.04659636318684,428.18438678979874
41001,2.0719083348882905,2.831182848342426,2.959168912014416,2.6207533650817108,64.22915838153702,79.96720053218971,91.7342362724469,235.93059518617363,7.4764548391103745,2.405988943363939,4.1627934310705434,4.681745737848286,231.7701000124216,67.36769041419029,129.04659636318684,428.18438678979874
42001,2.444272221324128,3.020036899239336,3.2508170491717054,2.90504205657839,75.77243886104796,85.34602937881313,100.77532852432289,261.893796764184,9.054557367378186,2.6142384784429202,4.301429928776117,5.323408591532407,280.69127838872373,73.19867739640176,133.34432779205963,487.2342835771851
43001,4.6111374659603115,2.301152094006009,7.538323939062252,4.816871166342858,142.94526144476964,65.037839926746,233.68804211092979,441.6711434824455,9.191774489237897,1.9426031312240022,12.812124444592383,7.9821673550180945,284.9450091663748,54.39288767427206,397.1758577823639,736.5137546230108
44001,6.2062749257912415,2.8894050215082125,8.535251385414297,5.876977110904583,192.3945226995285,81.66403756385469,264.5927929478431,538.6513532112263,13.562848723373346,2.6421673795474425,13.3081783257545,9.837731476225096,420.4483104245737,73.9806866273284,412.5535280983895,906.9825251502916
45001,6.2062749257912415,2.8894050215082125,8.535251385414297,5.876977110904583,192.3945226995285,81.66403756385469,264.5927929478431,538.6513532112263,13.562848723373346,2.6421673795474425,13.3081783257545,9.837731476225096,420.4483104245737,73.9806866273284,412.5535280983895,906.9825251502916
46001,3.0532629301360523,2.534960069268625,4.396920577023807,3.328381192142828,94.65115083421759,71.6335508488997,136.304537887738,302.5892395708553,5.374379931678695,3.0452013050339053,4.822638271316405,4.414073169343002,166.60577788203955,85.26563654094934,149.50178641080856,401.37320083379745
47001,3.0532629301360523,2.534960069268625,4.396920577023807,3.328381192142828,94.65115083421759,71.6335508488997,136.304537887738,302.5892395708553,5.374379931678695,3.0452013050339053,4.822638271316405,4.414073169343002,166.60577788203955,85.26563654094934,149.50178641080856,401.37320083379745
48001,3.0532629301360523,2.534960069268625,4.396920577023807,3.328381192142828,94.65115083421759,71.6335508488997,136.304537887738,302.5892395708553,5.374379931678695,3.0452013050339053,4.822638271316405,4.414073169343002,166.60577788203955,85.26563654094934,149.50178641080856,401.37320083379745
49001,3.0532629301360523,2.534960069268625,4.396920577023807,3.328381192142828,94.65115083421759,71.6335508488997,136.304537887738,302.5892395708553,5.374379931678695,3.0452013050339053,4.822638271316405,4.414073169343002,166.60577788203955,85.26563654094934,149.50178641080856,401.37320083379745
50001,3.0532629301360523,2.534960069268625,4.396920577023807,3.328381192142828,94.65115083421759,71.6335508488997,136.304537887738,302.5892395708553,5.374379931678695,3.0452013050339053,4.822638271316405,4.414073169343002,166.60577788203955,85.26563654094934,149.50178641080856,401.37320083379745
51001,3.0532629301360523,2.534960069268625,4.396920577023807,3.328381192142828,94.65115083421759,71.6335508488997,136.304537887738,302.5892395708553,5.374379931678695,3.0452013050339053,4.822638271316405,4.414073169343002,166.60577788203955,85.26563654094934,149.50178641080856,401.37320083379745
52001,3.0532629301360523,2.534960069268625,4.396920577023807,3.328381192142828,94.65115083421759,71.6335508488997,136.304537887738,302.5892395708553,5.374379931678695,3.0452013050339053,4.822638271316405,4.414073169343002,166.60577788203955,85.26563654094934,149.50178641080856,401.37320083379745
53001,3.0532629301360523,2.534960069268625,4.396920577023807,3.328381192142828,94.65115083421759,71.6335508488997,136.304537887738,302.5892395708553,5.374379931678695,3.0452013050339053,4.822638271316405,4.414073169343002,166.60577788203955,85.26563654094934,149.50178641080856,401.37320083379745
54001,3.0532629301360523,2.534960069268625,4.396920577023807,3.328381192142828,94.65115083421759,71.6335508488997,136.304537887738,302.5892395708553,5.374379931678695,3.0452013050339053,4.822638271316405,4.414073169343002,166.60577788203955,85.26563654094934,149.50178641080856,401.37320083379745
55001,3.0532629301360523,2.534960069268625,4.396920577023807,3.328381192142828,94.65115083421759,71.6335508488997,136.304537887738,302.5892395708553,5.374379931678695,3.0452013050339053,4.822638271316405,4.414073169343002,166.60577788203955,85.26563654094934,149.50178641080856,401.37320083379745
56001,3.0532629301360523,2.534960069268625,4.396920577023807,3.328381192142828,94.65115083421759,71.6335508488997,136.304537887738,302.5892395708553,5.374379931678695,3.0452013050339053,4.822638271316405,4.414073169343002,166.60577788203955,85.26563654094934,149.50178641080856,401.37320083379745
57001,3.0532629301360523,2.534960069268625,4.396920577023807,3.328381192142828,94.65115083421759,71.6335508488997,136.304537887738,302.5892395708553,5.374379931678695,3.0452013050339053,4.822638271316405,4.414073169343002,166.60577788203955,85.26563654094934,149.50178641080856,401.37320083379745
58001,3.0532629301360523,2.534960069268625,4.396920577023807,3.328381192142828,94.65115083421759,71.6335508488997,136.304537887738,302.5892395708553,5.374379931678695,3.0452013050339053,4.822638271316405,4.414073169343002,166.60577788203955,85.26563654094934,149.50178641080856,401.37320083379745
59001,3.0532629301360523,2.534960069268625,4.396920577023807,3.328381192142828,94.65115083421759,71.6335508488997,136.304537887738,302.5892395708553,5.374379931678695,3.0452013050339053,4.822638271316405,4.414073169343002,166.60577788203955,85.26563654094934,149.50178641080856,401.37320083379745
60001,7.722855708802784,4.459058539529375,6.343618792801997,6.175177680378052,239.40852697288625,125.97003888229041,196.6521825768619,562.0307484320385,13.444853865811902,6.0393603305731505,9.374912301829506,9.619708832738185,416.79046984016895,169.1020892560482,290.62228135671467,876.5148404529318
61001,6.8932386720075,5.458042292984753,6.006375647905003,6.119218870965752,213.69039883223246,154.20156766447639,186.1976450850551,554.089611581764,11.773321463215735,6.932415667389121,8.781103953238457,9.162280361281104,364.9729653596878,194.10763868689537,272.21422255039215,831.2948265969753
62001,2.5507646524696073,2.109249068049217,4.15126640999507,2.9370933768379643,79.07370422655784,59.64032288138488,128.68925870984717,267.4032858177899,3.285798714526238,1.8823894211756331,5.210428690237384,3.4595389419797513,101.85976015031338,52.70690379291773,161.5232893973589,316.08995334059
63001,2.9800246376663266,3.7251874866822945,5.409567670375599,4.03825993157474,92.38076376765613,105.35495989576364,167.6965977816435,365.4323214450633,3.6713311004061855,2.9624139993850673,7.050103690835737,4.561282930208996,113.81126411259174,82.94759198278189,218.55321441590786,415.3120705112815
64001,3.8557334043108917,1.6464016278151874,5.808660866451784,3.770265299525954,119.52773553363762,46.5472790551929,180.06848686000532,346.1435014488359,8.043808082899739,1.8005799337157182,6.3629275637288245,5.402438526781427,249.35805056989193,50.41623814404011,197.25075447559357,497.0250431895256
65001,2.119180029675611,2.5482480709224533,2.6156084122134415,2.4276788376038354,65.69458091994395,71.92057104970107,81.08386077861671,218.69901274826174,6.60418179222653,2.4049577860693847,4.2497646097213995,4.419634729339105,204.72963555902243,67.33881800994277,131.74270290136337,403.81115647032857
66001,3.4170817308511334,1.9822050178279988,9.618465317346688,5.00591735534194,105.92953365638512,55.993277423615964,298.1724248377473,460.09523591774837,8.108869730765301,1.8427813446947507,17.803822024394908,9.25182436661832,251.3749616537243,51.59787765145302,551.9184827562422,854.8913220614195
67001,3.4170817308511334,1.9822050178279988,9.618465317346688,5.00591735534194,105.92953365638512,55.993277423615964,298.1724248377473,460.09523591774837,8.108869730765301,1.8427813446947507,17.803822024394908,9.25182436661832,251.3749616537243,51.59787765145302,551.9184827562422,854.8913220614195
68001,3.4170817308511334,1.9822050178279988,9.618465317346688,5.00591735534194,105.92953365638512,55.993277423615964,298.1724248377473,460.09523591774837,8.108869730765301,1.8427813446947507,17.803822024394908,9.25182436661832,251.3749616537243,51.59787765145302,551.9184827562422,854.8913220614195
69001,3.4170817308511334,1.9822050178279988,9.618465317346688,5.00591735534194,105.92953365638512,55.993277423615964,298.1724248377473,460.09523591774837,8.108869730765301,1.8427813446947507,17.803822024394908,9.25182436661832,251.3749616537243,51.59787765145302,551.9184827562422,854.8913220614195
70001,3.4170817308511334,1.9822050178279988,9.618465317346688,5.00591735534194,105.92953365638512,55.993277423615964,298.1724248377473,460.09523591774837,8.108869730765301,1.8427813446947507,17.803822024394908,9.25182436661832,251.3749616537243,51.59787765145302,551.9184827562422,854.8913220614195
71001,3.4170817308511334,1.9822050178279988,9.618465317346688,5.00591735534194,105.92953365638512,55.993277423615964,298.1724248377473,460.09523591774837,8.108869730765301,1.8427813446947507,17.803822024394908,9.25182436661832,251.3749616537243,51.59787765145302,551.9184827562422,854.8913220614195
72001,3.3444127682506584,8.227534399871626,8.413906369571015,6.6619511792310995,103.67679581577042,232.27940690118288,260.83109745670146,596.7873001736548,6.431433580094768,10.680934586163078,11.705936279658589,9.606101481972145,199.3744409829378,299.0661684125662,362.88402466941625,861.3246340649202
73001,4.302375190671372,9.464760575909466,8.675831954063533,7.4809892402147895,133.37363091081247,267.2079410448896,268.9507905759695,669.5323625316717,7.831018033046877,12.309315612007465,11.827732845269624,10.656022163441321,242.76155902445316,344.660837136209,366.65971820335835,954.0821143640205
74001,3.1218965170023805,8.33251018294093,8.763062114887557,6.739156271610288,96.77879202707378,235.26254884190192,271.6549255615142,603.6962664304899,5.608356035044117,10.637016028165817,11.963639555258617,9.40300387282285,173.8590370863676,297.8364487886429,370.8728262130171,842.5683120880276
75001,2.4272726087901106,1.2050860561450631,6.088182772010227,3.2401804789818,75.24545087249342,34.02750779808931,188.73366593231705,298.0066246028998,5.49968488171937,0.9981987762065339,10.35928427403973,5.619055977321878,170.49023133330047,27.949565733782947,321.1378124952316,519.577609562315
76001,1.8294702124805406,1.7817116656591574,3.503636987851372,2.37160628866369,56.71357658689677,50.29774704646219,108.61274662339254,215.6240702567515,4.432832264611798,1.533851514437369,5.43025915516961,3.7989809780729256,137.41780020296574,42.94784240424633,168.3380338102579,348.70367641747
77001,1.619047977975632,1.9275992895742748,2.616255335491973,2.054300867680627,50.190487317244596,54.399439311500046,81.10391540025115,185.6938420289958,4.412501264483698,1.9350855193500007,4.263383207782622,3.53698999720544,136.78753919899464,54.18239454180002,132.1648794412613,323.13481318205595
78001,1.4710463520112231,1.9538421951178362,3.586340049627206,2.3370761989187554,45.60243691234791,55.209792297291905,111.17654153844342,211.98877074808323,4.388448709922452,2.1068926469555924,4.686729421448564,3.7273569261088695,136.04191000759602,58.992994114756584,145.28861206490546,340.32351618725806
79001,4.8888899342874215,9.30378345533221,7.205139183629762,7.132604191083131,151.55558796291007,262.6342114371946,223.35931469252267,637.5491140926274,12.370638877153397,11.054250500564065,11.364958097857814,11.59661582519176,383.4898051917553,309.5190140157938,352.3137010335922,1045.3225202411413
80001,3.37770195506925,11.135486385201514,6.019881717452976,6.844356685907914,104.70876060714674,314.36368000949733,186.61633324104227,605.6887738576863,8.14412257844402,14.626766704288977,9.626234713100619,10.799041331944537,252.4677999317646,409.54946772009134,298.41327610611916,960.4305437579751
81001,4.438584283396359,8.077254685462291,6.439385097700253,6.3184080221863015,137.59611278528715,228.0416898831775,199.62093802870783,565.2587406971725,11.066482494435002,9.488874714821577,10.552329674363136,10.369228961206572,343.0609573274851,265.68849201500416,327.1222199052572,935.8716692477465
82001,4.438584283396359,8.077254685462291,6.439385097700253,6.3184080221863015,137.59611278528715,228.0416898831775,199.62093802870783,565.2587406971725,11.066482494435002,9.488874714821577,10.552329674363136,10.369228961206572,343.0609573274851,265.68849201500416,327.1222199052572,935.8716692477465
83001,4.438584283396359,8.077254685462291,6.439385097700253,6.3184080221863015,137.59611278528715,228.0416898831775,199.62093802870783,565.2587406971725,11.066482494435002,9.488874714821577,10.552329674363136,10.369228961206572,343.0609573274851,265.68849201500416,327.1222199052572,935.8716692477465
84001,3.37770195506925,11.135486385201514,6.019881717452976,6.844356685907914,104.70876060714674,314.36368000949733,186.61633324104227,605.6887738576863,8.14412257844402,14.626766704288977,9.626234713100619,10.799041331944537,252.4677999317646,409.54946772009134,298.41327610611916,960.4305437579751
85001,3.37770195506925,11.135486385201514,6.019881717452976,6.844356685907914,104.70876060714674,314.36368000949733,186.61633324104227,605.6887738576863,8.14412257844402,14.626766704288977,9.626234713100619,10.799041331944537,252.4677999317646,409.54946772009134,298.41327610611916,960.4305437579751
86001,6.195185973900459,5.4361127478397915,8.995401653525102,6.875566791755117,192.05076519091432,153.6505096998917,278.8574512592781,624.5587261500841,18.3510186071057,4.8698815791202446,10.431242474700294,11.217380886975414,568.8815768202767,136.35668421536684,323.3685167157091,1028.6067777513526
87001,3.67501613687812,4.611676267906925,5.185708055074341,4.490800153286462,113.9255002432217,130.27912469390762,160.75694970730456,404.9615746444339,13.520701468351387,3.6179436206751103,6.332242333979886,7.823629141002127,419.141745518893,101.30242137890309,196.29951235337649,716.7436792511726
88001,3.67501613687812,4.611676267906925,5.185708055074341,4.490800153286462,113.9255002432217,130.27912469390762,160.75694970730456,404.9615746444339,13.520701468351387,3.6179436206751103,6.332242333979886,7.823629141002127,419.141745518893,101.30242137890309,196.29951235337649,716.7436792511726
89001,1.6961178493493532,1.5345803224725985,4.135859123601477,2.455519098474476,52.57965332982995,43.370317344769965,128.2116328316458,224.1616035062457,4.60917555618911,1.7046837391597884,4.942506290371379,3.7521218619067596,142.88444224186242,47.731144696474075,153.21769500151277,343.83328193984926
90001,1.6961178493493532,1.5345803224725985,4.135859123601477,2.455519098474476,52.57965332982995,43.370317344769965,128.2116328316458,224.1616035062457,4.60917555618911,1.7046837391597884,4.942506290371379,3.7521218619067596,142.88444224186242,47.731144696474075,153.21769500151277,343.83328193984926
91001,2.119180029675611,2.5482480709224533,2.6156084122134415,2.4276788376038354,65.69458091994395,71.92057104970107,81.08386077861671,218.69901274826174,6.60418179222653,2.4049577860693847,4.2497646097213995,4.419634729339105,204.72963555902243,67.33881800994277,131.74270290136337,403.81115647032857
92001,2.119180029675611,2.5482480709224533,2.6156084122134415,2.4276788376038354,65.69458091994395,71.92057104970107,81.08386077861671,218.69901274826174,6.60418179222653,2.4049577860693847,4.2497646097213995,4.419634729339105,204.72963555902243,67.33881800994277,131.74270290136337,403.81115647032857
93001,3.152861568633245,2.9310065250693578,3.132575464162929,3.072147852621844,97.73870862763059,82.7211687526017,97.10983938905078,277.56971676928305,9.246047348384895,2.9364265582657287,5.171079511604002,5.784517806084875,286.62746779993176,82.2199436314404,160.30346485972404,529.1508762910962
94001,3.152861568633245,2.9310065250693578,3.132575464162929,3.072147852621844,97.73870862763059,82.7211687526017,97.10983938905078,277.56971676928305,9.246047348384895,2.9364265582657287,5.171079511604002,5.784517806084875,286.62746779993176,82.2199436314404,160.30346485972404,529.1508762910962
95001,2.119180029675611,2.5482480709224533,2.6156084122134415,2.4276788376038354,65.69458091994395,71.92057104970107,81.08386077861671,218.69901274826174,6.60418179222653,2.4049577860693847,4.2497646097213995,4.419634729339105,204.72963555902243,67.33881800994277,131.74270290136337,403.81115647032857
96001,2.3990641833529085,1.8264842717039254,4.026416489508915,2.7506549815219166,74.37098968394015,51.6264818515296,124.81891117477633,250.81638271024607,4.8144431616510115,2.118455837879862,4.289635628942521,3.740844876157798,149.24773801118135,59.31676346063614,132.97870449721813,341.5432059690356
97001,3.0277869531535475,2.486886498591119,6.117120929501472,3.877264793748713,93.86139554775998,70.31201718541395,189.63074881454563,353.80416154771956,4.106996672768747,2.4762215917663917,8.145377702650524,4.909531989061888,127.31689685583115,69.33420456945896,252.50670878216624,449.15781020745635
98001,3.5727740337056253,2.532133587167343,5.251330337335488,3.7854126527361522,110.75599504487438,71.57306185838077,162.79124045740016,345.1202973606553,6.022804772661578,2.742383163422346,6.722755333318585,5.1626477564675035,186.70694795250893,76.78672857582569,208.40541533287615,471.89909186121076
99001,5.485760453279711,4.687886348504344,6.756742658445768,5.643463153409942,170.05857405167106,132.4344547783008,209.4590224118188,511.9520512417907,10.437894628653604,6.288920619391969,9.286183914830607,8.670999720958726,323.5747334882617,176.08977734297514,287.87170135974884,787.5362121909857
100001,5.485760453279711,4.687886348504344,6.756742658445768,5.643463153409942,170.05857405167106,132.4344547783008,209.4590224118188,511.9520512417907,10.437894628653604,6.288920619391969,9.286183914830607,8.670999720958726,323.5747334882617,176.08977734297514,287.87170135974884,787.5362121909857
101001,3.5727740337056253,2.532133587167343,5.251330337335488,3.7854126527361522,110.75599504487438,71.57306185838077,162.79124045740016,345.1202973606553,6.022804772661578,2.742383163422346,6.722755333318585,5.1626477564675035,186.70694795250893,76.78672857582569,208.40541533287615,471.89909186121076
102001,3.612659245613567,2.6076259535166946,5.648077429441829,3.9561208761906967,111.99243661402059,73.70837953805623,175.09040031269666,360.79121646477347,5.549732801894987,2.874190297509943,7.714165370310506,5.37936282323848,172.04171685874462,80.4773283302784,239.1391264796257,491.6581716686487
103001,3.5727740337056253,2.532133587167343,5.251330337335488,3.7854126527361522,110.75599504487438,71.57306185838077,162.79124045740016,345.1202973606553,6.022804772661578,2.742383163422346,6.722755333318585,5.1626477564675035,186.70694795250893,76.78672857582569,208.40541533287615,471.89909186121076
